root_note_name,mode,midi_program_num,play_style_name,midi_program_name,path,sampling_rate,play_style,midi_category,name,mode_idx,fold,set_type
A,dorian,17,DOWN,Percussive Organ,A_dorian_DOWN_17_Percussive_Organ.wav,44100,1,Organ Timbres,A_dorian_DOWN_17_Percussive_Organ,1,13,train
A,dorian,18,DOWN,Rock Organ,A_dorian_DOWN_18_Rock_Organ.wav,44100,1,Organ Timbres,A_dorian_DOWN_18_Rock_Organ,1,18,test
A,dorian,19,DOWN,Church Organ,A_dorian_DOWN_19_Church_Organ.wav,44100,1,Organ Timbres,A_dorian_DOWN_19_Church_Organ,1,15,valid
A,dorian,20,DOWN,Reed Organ,A_dorian_DOWN_20_Reed_Organ.wav,44100,1,Organ Timbres,A_dorian_DOWN_20_Reed_Organ,1,2,train
A,dorian,24,DOWN,Acoustic Nylon Guitar,A_dorian_DOWN_24_Acoustic_Nylon_Guitar.wav,44100,1,Guitar Timbres,A_dorian_DOWN_24_Acoustic_Nylon_Guitar,1,4,train
A,dorian,25,DOWN,Acoustic Steel Guitar,A_dorian_DOWN_25_Acoustic_Steel_Guitar.wav,44100,1,Guitar Timbres,A_dorian_DOWN_25_Acoustic_Steel_Guitar,1,8,train
A,dorian,26,DOWN,Electric Jazz Guitar,A_dorian_DOWN_26_Electric_Jazz_Guitar.wav,44100,1,Guitar Timbres,A_dorian_DOWN_26_Electric_Jazz_Guitar,1,16,valid
A,dorian,27,DOWN,Electric Clean Guitar,A_dorian_DOWN_27_Electric_Clean_Guitar.wav,44100,1,Guitar Timbres,A_dorian_DOWN_27_Electric_Clean_Guitar,1,2,train
A,dorian,28,DOWN,Electric Muted Guitar,A_dorian_DOWN_28_Electric_Muted_Guitar.wav,44100,1,Guitar Timbres,A_dorian_DOWN_28_Electric_Muted_Guitar,1,9,train
A,dorian,29,DOWN,Overdriven Guitar,A_dorian_DOWN_29_Overdriven_Guitar.wav,44100,1,Guitar Timbres,A_dorian_DOWN_29_Overdriven_Guitar,1,19,test
A,dorian,30,DOWN,Distortion Guitar,A_dorian_DOWN_30_Distortion_Guitar.wav,44100,1,Guitar Timbres,A_dorian_DOWN_30_Distortion_Guitar,1,10,train
A,dorian,32,DOWN,Acoustic Bass,A_dorian_DOWN_32_Acoustic_Bass.wav,44100,1,Bass Timbres,A_dorian_DOWN_32_Acoustic_Bass,1,5,train
A,dorian,33,DOWN,Fingered Electric Bass,A_dorian_DOWN_33_Fingered_Electric_Bass.wav,44100,1,Bass Timbres,A_dorian_DOWN_33_Fingered_Electric_Bass,1,15,valid
A,dorian,34,DOWN,Plucked Electric Bass,A_dorian_DOWN_34_Plucked_Electric_Bass.wav,44100,1,Bass Timbres,A_dorian_DOWN_34_Plucked_Electric_Bass,1,9,train
A,dorian,35,DOWN,Fretless Bass,A_dorian_DOWN_35_Fretless_Bass.wav,44100,1,Bass Timbres,A_dorian_DOWN_35_Fretless_Bass,1,8,train
A,dorian,36,DOWN,Slap Bass 1,A_dorian_DOWN_36_Slap_Bass_1.wav,44100,1,Bass Timbres,A_dorian_DOWN_36_Slap_Bass_1,1,3,train
A,dorian,37,DOWN,Slap Bass 2,A_dorian_DOWN_37_Slap_Bass_2.wav,44100,1,Bass Timbres,A_dorian_DOWN_37_Slap_Bass_2,1,14,train
A,dorian,38,DOWN,Synth Bass 1,A_dorian_DOWN_38_Synth_Bass_1.wav,44100,1,Bass Timbres,A_dorian_DOWN_38_Synth_Bass_1,1,20,test
A,dorian,39,DOWN,Synth Bass 2,A_dorian_DOWN_39_Synth_Bass_2.wav,44100,1,Bass Timbres,A_dorian_DOWN_39_Synth_Bass_2,1,10,train
A,dorian,40,DOWN,Violin,A_dorian_DOWN_40_Violin.wav,44100,1,String Timbres,A_dorian_DOWN_40_Violin,1,6,train
A,dorian,41,DOWN,Viola,A_dorian_DOWN_41_Viola.wav,44100,1,String Timbres,A_dorian_DOWN_41_Viola,1,15,valid
A,dorian,42,DOWN,Cello,A_dorian_DOWN_42_Cello.wav,44100,1,String Timbres,A_dorian_DOWN_42_Cello,1,18,test
A,dorian,43,DOWN,Contrabass,A_dorian_DOWN_43_Contrabass.wav,44100,1,String Timbres,A_dorian_DOWN_43_Contrabass,1,12,train
A,dorian,44,DOWN,Tremolo Strings,A_dorian_DOWN_44_Tremolo_Strings.wav,44100,1,String Timbres,A_dorian_DOWN_44_Tremolo_Strings,1,4,train
A,dorian,45,DOWN,Pizzicato Strings,A_dorian_DOWN_45_Pizzicato_Strings.wav,44100,1,String Timbres,A_dorian_DOWN_45_Pizzicato_Strings,1,15,valid
A,dorian,46,DOWN,Orchestral Harp,A_dorian_DOWN_46_Orchestral_Harp.wav,44100,1,String Timbres,A_dorian_DOWN_46_Orchestral_Harp,1,10,train
A,dorian,48,DOWN,String Ensemble 1,A_dorian_DOWN_48_String_Ensemble_1.wav,44100,1,Ensemble Timbres,A_dorian_DOWN_48_String_Ensemble_1,1,12,train
A,dorian,49,DOWN,String Ensemble 2,A_dorian_DOWN_49_String_Ensemble_2.wav,44100,1,Ensemble Timbres,A_dorian_DOWN_49_String_Ensemble_2,1,14,train
A,dorian,50,DOWN,Synth Strings 1,A_dorian_DOWN_50_Synth_Strings_1.wav,44100,1,Ensemble Timbres,A_dorian_DOWN_50_Synth_Strings_1,1,4,train
A,dorian,51,DOWN,Synth Strings 2,A_dorian_DOWN_51_Synth_Strings_2.wav,44100,1,Ensemble Timbres,A_dorian_DOWN_51_Synth_Strings_2,1,4,train
A,dorian,52,DOWN,"Choir ""Aah""","A_dorian_DOWN_52_Choir_""Aah"".wav",44100,1,Ensemble Timbres,"A_dorian_DOWN_52_Choir_""Aah""",1,6,train
A,dorian,53,DOWN,"Choir ""Ooh""","A_dorian_DOWN_53_Choir_""Ooh"".wav",44100,1,Ensemble Timbres,"A_dorian_DOWN_53_Choir_""Ooh""",1,9,train
A,dorian,54,DOWN,Synth Voice,A_dorian_DOWN_54_Synth_Voice.wav,44100,1,Ensemble Timbres,A_dorian_DOWN_54_Synth_Voice,1,6,train
A,dorian,56,DOWN,Trumpet,A_dorian_DOWN_56_Trumpet.wav,44100,1,Brass Timbres,A_dorian_DOWN_56_Trumpet,1,4,train
A,dorian,57,DOWN,Trombone,A_dorian_DOWN_57_Trombone.wav,44100,1,Brass Timbres,A_dorian_DOWN_57_Trombone,1,19,test
A,dorian,58,DOWN,Tuba,A_dorian_DOWN_58_Tuba.wav,44100,1,Brass Timbres,A_dorian_DOWN_58_Tuba,1,5,train
A,dorian,59,DOWN,Muted Trumpet,A_dorian_DOWN_59_Muted_Trumpet.wav,44100,1,Brass Timbres,A_dorian_DOWN_59_Muted_Trumpet,1,18,test
A,dorian,60,DOWN,French Horn,A_dorian_DOWN_60_French_Horn.wav,44100,1,Brass Timbres,A_dorian_DOWN_60_French_Horn,1,1,train
A,dorian,61,DOWN,Brass Section,A_dorian_DOWN_61_Brass_Section.wav,44100,1,Brass Timbres,A_dorian_DOWN_61_Brass_Section,1,6,train
A,dorian,62,DOWN,Synth Brass 1,A_dorian_DOWN_62_Synth_Brass_1.wav,44100,1,Brass Timbres,A_dorian_DOWN_62_Synth_Brass_1,1,1,train
A,dorian,63,DOWN,Synth Brass 2,A_dorian_DOWN_63_Synth_Brass_2.wav,44100,1,Brass Timbres,A_dorian_DOWN_63_Synth_Brass_2,1,12,train
A,dorian,64,DOWN,Soprano Sax,A_dorian_DOWN_64_Soprano_Sax.wav,44100,1,Reed Timbres,A_dorian_DOWN_64_Soprano_Sax,1,5,train
A,dorian,65,DOWN,Alto Sax,A_dorian_DOWN_65_Alto_Sax.wav,44100,1,Reed Timbres,A_dorian_DOWN_65_Alto_Sax,1,18,test
A,dorian,66,DOWN,Tenor Sax,A_dorian_DOWN_66_Tenor_Sax.wav,44100,1,Reed Timbres,A_dorian_DOWN_66_Tenor_Sax,1,11,train
A,dorian,67,DOWN,Baritone Sax,A_dorian_DOWN_67_Baritone_Sax.wav,44100,1,Reed Timbres,A_dorian_DOWN_67_Baritone_Sax,1,4,train
A,dorian,68,DOWN,Oboe,A_dorian_DOWN_68_Oboe.wav,44100,1,Reed Timbres,A_dorian_DOWN_68_Oboe,1,8,train
A,dorian,69,DOWN,English Horn,A_dorian_DOWN_69_English_Horn.wav,44100,1,Reed Timbres,A_dorian_DOWN_69_English_Horn,1,19,test
A,dorian,70,DOWN,Bassoon,A_dorian_DOWN_70_Bassoon.wav,44100,1,Reed Timbres,A_dorian_DOWN_70_Bassoon,1,13,train
A,dorian,71,DOWN,Clarinet,A_dorian_DOWN_71_Clarinet.wav,44100,1,Reed Timbres,A_dorian_DOWN_71_Clarinet,1,20,test
A,dorian,72,DOWN,Piccolo,A_dorian_DOWN_72_Piccolo.wav,44100,1,Pipe Timbres,A_dorian_DOWN_72_Piccolo,1,5,train
A,dorian,73,DOWN,Flute,A_dorian_DOWN_73_Flute.wav,44100,1,Pipe Timbres,A_dorian_DOWN_73_Flute,1,16,valid
A,dorian,74,DOWN,Recorder,A_dorian_DOWN_74_Recorder.wav,44100,1,Pipe Timbres,A_dorian_DOWN_74_Recorder,1,2,train
A,dorian,75,DOWN,Pan Flute,A_dorian_DOWN_75_Pan_Flute.wav,44100,1,Pipe Timbres,A_dorian_DOWN_75_Pan_Flute,1,2,train
A,dorian,76,DOWN,Bottle Blow,A_dorian_DOWN_76_Bottle_Blow.wav,44100,1,Pipe Timbres,A_dorian_DOWN_76_Bottle_Blow,1,11,train
A,dorian,79,DOWN,Ocarina,A_dorian_DOWN_79_Ocarina.wav,44100,1,Pipe Timbres,A_dorian_DOWN_79_Ocarina,1,4,train
A,dorian,80,DOWN,Square Wave Lead,A_dorian_DOWN_80_Square_Wave_Lead.wav,44100,1,Synth Lead,A_dorian_DOWN_80_Square_Wave_Lead,1,10,train
A,dorian,81,DOWN,Sawtooth Wave Lead,A_dorian_DOWN_81_Sawtooth_Wave_Lead.wav,44100,1,Synth Lead,A_dorian_DOWN_81_Sawtooth_Wave_Lead,1,3,train
A,dorian,82,DOWN,Calliope Lead,A_dorian_DOWN_82_Calliope_Lead.wav,44100,1,Synth Lead,A_dorian_DOWN_82_Calliope_Lead,1,10,train
A,dorian,83,DOWN,Chiff Lead,A_dorian_DOWN_83_Chiff_Lead.wav,44100,1,Synth Lead,A_dorian_DOWN_83_Chiff_Lead,1,15,valid
A,dorian,84,DOWN,Charang Lead,A_dorian_DOWN_84_Charang_Lead.wav,44100,1,Synth Lead,A_dorian_DOWN_84_Charang_Lead,1,14,train
A,dorian,85,DOWN,Voice Lead,A_dorian_DOWN_85_Voice_Lead.wav,44100,1,Synth Lead,A_dorian_DOWN_85_Voice_Lead,1,18,test
A,dorian,87,DOWN,Bass Lead,A_dorian_DOWN_87_Bass_Lead.wav,44100,1,Synth Lead,A_dorian_DOWN_87_Bass_Lead,1,5,train
A,dorian,88,DOWN,New Age Pad,A_dorian_DOWN_88_New_Age_Pad.wav,44100,1,Synth Pad,A_dorian_DOWN_88_New_Age_Pad,1,14,train
A,dorian,89,DOWN,Warm Pad,A_dorian_DOWN_89_Warm_Pad.wav,44100,1,Synth Pad,A_dorian_DOWN_89_Warm_Pad,1,16,valid
A,dorian,90,DOWN,Polysynth Pad,A_dorian_DOWN_90_Polysynth_Pad.wav,44100,1,Synth Pad,A_dorian_DOWN_90_Polysynth_Pad,1,13,train
A,dorian,91,DOWN,Choir Pad,A_dorian_DOWN_91_Choir_Pad.wav,44100,1,Synth Pad,A_dorian_DOWN_91_Choir_Pad,1,16,valid
A,dorian,92,DOWN,Bowed Pad,A_dorian_DOWN_92_Bowed_Pad.wav,44100,1,Synth Pad,A_dorian_DOWN_92_Bowed_Pad,1,7,train
A,dorian,93,DOWN,Metallic Pad,A_dorian_DOWN_93_Metallic_Pad.wav,44100,1,Synth Pad,A_dorian_DOWN_93_Metallic_Pad,1,8,train
A,dorian,94,DOWN,Halo Pad,A_dorian_DOWN_94_Halo_Pad.wav,44100,1,Synth Pad,A_dorian_DOWN_94_Halo_Pad,1,13,train
A,dorian,95,DOWN,Sweep Pad,A_dorian_DOWN_95_Sweep_Pad.wav,44100,1,Synth Pad,A_dorian_DOWN_95_Sweep_Pad,1,3,train
A,dorian,104,DOWN,Sitar,A_dorian_DOWN_104_Sitar.wav,44100,1,Ethnic Timbres,A_dorian_DOWN_104_Sitar,1,20,test
A,dorian,105,DOWN,Banjo,A_dorian_DOWN_105_Banjo.wav,44100,1,Ethnic Timbres,A_dorian_DOWN_105_Banjo,1,19,test
A,dorian,106,DOWN,Shamisen,A_dorian_DOWN_106_Shamisen.wav,44100,1,Ethnic Timbres,A_dorian_DOWN_106_Shamisen,1,20,test
A,dorian,107,DOWN,Koto,A_dorian_DOWN_107_Koto.wav,44100,1,Ethnic Timbres,A_dorian_DOWN_107_Koto,1,6,train
A,dorian,108,DOWN,Kalimba,A_dorian_DOWN_108_Kalimba.wav,44100,1,Ethnic Timbres,A_dorian_DOWN_108_Kalimba,1,18,test
A,dorian,109,DOWN,Bagpipe,A_dorian_DOWN_109_Bagpipe.wav,44100,1,Ethnic Timbres,A_dorian_DOWN_109_Bagpipe,1,6,train
A,dorian,110,DOWN,Fiddle,A_dorian_DOWN_110_Fiddle.wav,44100,1,Ethnic Timbres,A_dorian_DOWN_110_Fiddle,1,16,valid
A,dorian,111,DOWN,Shanai,A_dorian_DOWN_111_Shanai.wav,44100,1,Ethnic Timbres,A_dorian_DOWN_111_Shanai,1,10,train
A,phrygian,0,UP,Acoustic Grand Piano,A_phrygian_UP_0_Acoustic_Grand_Piano.wav,44100,0,Piano Timbres,A_phrygian_UP_0_Acoustic_Grand_Piano,2,20,test
A,phrygian,1,UP,Bright Acoustic Piano,A_phrygian_UP_1_Bright_Acoustic_Piano.wav,44100,0,Piano Timbres,A_phrygian_UP_1_Bright_Acoustic_Piano,2,5,train
A,phrygian,2,UP,Electric Grand Piano,A_phrygian_UP_2_Electric_Grand_Piano.wav,44100,0,Piano Timbres,A_phrygian_UP_2_Electric_Grand_Piano,2,1,train
A,phrygian,3,UP,Honky-tonk Piano,A_phrygian_UP_3_Honky-tonk_Piano.wav,44100,0,Piano Timbres,A_phrygian_UP_3_Honky-tonk_Piano,2,20,test
A,phrygian,4,UP,Rhodes Piano,A_phrygian_UP_4_Rhodes_Piano.wav,44100,0,Piano Timbres,A_phrygian_UP_4_Rhodes_Piano,2,9,train
A,phrygian,5,UP,Chorused Piano,A_phrygian_UP_5_Chorused_Piano.wav,44100,0,Piano Timbres,A_phrygian_UP_5_Chorused_Piano,2,10,train
A,phrygian,6,UP,Harpsichord,A_phrygian_UP_6_Harpsichord.wav,44100,0,Piano Timbres,A_phrygian_UP_6_Harpsichord,2,15,valid
A,phrygian,7,UP,Clavinet,A_phrygian_UP_7_Clavinet.wav,44100,0,Piano Timbres,A_phrygian_UP_7_Clavinet,2,14,train
A,phrygian,10,UP,Music Box,A_phrygian_UP_10_Music_Box.wav,44100,0,Chromatic Percussion,A_phrygian_UP_10_Music_Box,2,8,train
A,phrygian,11,UP,Vibraphone,A_phrygian_UP_11_Vibraphone.wav,44100,0,Chromatic Percussion,A_phrygian_UP_11_Vibraphone,2,5,train
A,phrygian,12,UP,Marimba,A_phrygian_UP_12_Marimba.wav,44100,0,Chromatic Percussion,A_phrygian_UP_12_Marimba,2,20,test
A,phrygian,13,UP,Xylophone,A_phrygian_UP_13_Xylophone.wav,44100,0,Chromatic Percussion,A_phrygian_UP_13_Xylophone,2,18,test
A,phrygian,15,UP,Dulcimer,A_phrygian_UP_15_Dulcimer.wav,44100,0,Chromatic Percussion,A_phrygian_UP_15_Dulcimer,2,17,valid
A,phrygian,16,UP,Hammond Organ,A_phrygian_UP_16_Hammond_Organ.wav,44100,0,Organ Timbres,A_phrygian_UP_16_Hammond_Organ,2,13,train
A,phrygian,17,UP,Percussive Organ,A_phrygian_UP_17_Percussive_Organ.wav,44100,0,Organ Timbres,A_phrygian_UP_17_Percussive_Organ,2,10,train
A,phrygian,18,UP,Rock Organ,A_phrygian_UP_18_Rock_Organ.wav,44100,0,Organ Timbres,A_phrygian_UP_18_Rock_Organ,2,12,train
A,phrygian,19,UP,Church Organ,A_phrygian_UP_19_Church_Organ.wav,44100,0,Organ Timbres,A_phrygian_UP_19_Church_Organ,2,1,train
A,phrygian,20,UP,Reed Organ,A_phrygian_UP_20_Reed_Organ.wav,44100,0,Organ Timbres,A_phrygian_UP_20_Reed_Organ,2,1,train
A,phrygian,24,UP,Acoustic Nylon Guitar,A_phrygian_UP_24_Acoustic_Nylon_Guitar.wav,44100,0,Guitar Timbres,A_phrygian_UP_24_Acoustic_Nylon_Guitar,2,15,valid
A,phrygian,25,UP,Acoustic Steel Guitar,A_phrygian_UP_25_Acoustic_Steel_Guitar.wav,44100,0,Guitar Timbres,A_phrygian_UP_25_Acoustic_Steel_Guitar,2,18,test
A,phrygian,26,UP,Electric Jazz Guitar,A_phrygian_UP_26_Electric_Jazz_Guitar.wav,44100,0,Guitar Timbres,A_phrygian_UP_26_Electric_Jazz_Guitar,2,20,test
A,phrygian,27,UP,Electric Clean Guitar,A_phrygian_UP_27_Electric_Clean_Guitar.wav,44100,0,Guitar Timbres,A_phrygian_UP_27_Electric_Clean_Guitar,2,19,test
A,phrygian,28,UP,Electric Muted Guitar,A_phrygian_UP_28_Electric_Muted_Guitar.wav,44100,0,Guitar Timbres,A_phrygian_UP_28_Electric_Muted_Guitar,2,6,train
A,phrygian,29,UP,Overdriven Guitar,A_phrygian_UP_29_Overdriven_Guitar.wav,44100,0,Guitar Timbres,A_phrygian_UP_29_Overdriven_Guitar,2,9,train
A,phrygian,30,UP,Distortion Guitar,A_phrygian_UP_30_Distortion_Guitar.wav,44100,0,Guitar Timbres,A_phrygian_UP_30_Distortion_Guitar,2,13,train
A,phrygian,32,UP,Acoustic Bass,A_phrygian_UP_32_Acoustic_Bass.wav,44100,0,Bass Timbres,A_phrygian_UP_32_Acoustic_Bass,2,14,train
A,phrygian,33,UP,Fingered Electric Bass,A_phrygian_UP_33_Fingered_Electric_Bass.wav,44100,0,Bass Timbres,A_phrygian_UP_33_Fingered_Electric_Bass,2,3,train
A,phrygian,34,UP,Plucked Electric Bass,A_phrygian_UP_34_Plucked_Electric_Bass.wav,44100,0,Bass Timbres,A_phrygian_UP_34_Plucked_Electric_Bass,2,7,train
A,phrygian,35,UP,Fretless Bass,A_phrygian_UP_35_Fretless_Bass.wav,44100,0,Bass Timbres,A_phrygian_UP_35_Fretless_Bass,2,4,train
A,phrygian,36,UP,Slap Bass 1,A_phrygian_UP_36_Slap_Bass_1.wav,44100,0,Bass Timbres,A_phrygian_UP_36_Slap_Bass_1,2,1,train
A,phrygian,37,UP,Slap Bass 2,A_phrygian_UP_37_Slap_Bass_2.wav,44100,0,Bass Timbres,A_phrygian_UP_37_Slap_Bass_2,2,15,valid
A,phrygian,38,UP,Synth Bass 1,A_phrygian_UP_38_Synth_Bass_1.wav,44100,0,Bass Timbres,A_phrygian_UP_38_Synth_Bass_1,2,4,train
A,phrygian,39,UP,Synth Bass 2,A_phrygian_UP_39_Synth_Bass_2.wav,44100,0,Bass Timbres,A_phrygian_UP_39_Synth_Bass_2,2,18,test
A,phrygian,40,UP,Violin,A_phrygian_UP_40_Violin.wav,44100,0,String Timbres,A_phrygian_UP_40_Violin,2,12,train
A,phrygian,41,UP,Viola,A_phrygian_UP_41_Viola.wav,44100,0,String Timbres,A_phrygian_UP_41_Viola,2,16,valid
A,phrygian,42,UP,Cello,A_phrygian_UP_42_Cello.wav,44100,0,String Timbres,A_phrygian_UP_42_Cello,2,3,train
A,phrygian,43,UP,Contrabass,A_phrygian_UP_43_Contrabass.wav,44100,0,String Timbres,A_phrygian_UP_43_Contrabass,2,3,train
A,phrygian,44,UP,Tremolo Strings,A_phrygian_UP_44_Tremolo_Strings.wav,44100,0,String Timbres,A_phrygian_UP_44_Tremolo_Strings,2,18,test
A,phrygian,45,UP,Pizzicato Strings,A_phrygian_UP_45_Pizzicato_Strings.wav,44100,0,String Timbres,A_phrygian_UP_45_Pizzicato_Strings,2,8,train
A,phrygian,46,UP,Orchestral Harp,A_phrygian_UP_46_Orchestral_Harp.wav,44100,0,String Timbres,A_phrygian_UP_46_Orchestral_Harp,2,6,train
A,phrygian,48,UP,String Ensemble 1,A_phrygian_UP_48_String_Ensemble_1.wav,44100,0,Ensemble Timbres,A_phrygian_UP_48_String_Ensemble_1,2,12,train
A,phrygian,49,UP,String Ensemble 2,A_phrygian_UP_49_String_Ensemble_2.wav,44100,0,Ensemble Timbres,A_phrygian_UP_49_String_Ensemble_2,2,13,train
A,phrygian,50,UP,Synth Strings 1,A_phrygian_UP_50_Synth_Strings_1.wav,44100,0,Ensemble Timbres,A_phrygian_UP_50_Synth_Strings_1,2,4,train
A,phrygian,51,UP,Synth Strings 2,A_phrygian_UP_51_Synth_Strings_2.wav,44100,0,Ensemble Timbres,A_phrygian_UP_51_Synth_Strings_2,2,15,valid
A,phrygian,52,UP,"Choir ""Aah""","A_phrygian_UP_52_Choir_""Aah"".wav",44100,0,Ensemble Timbres,"A_phrygian_UP_52_Choir_""Aah""",2,18,test
A,phrygian,53,UP,"Choir ""Ooh""","A_phrygian_UP_53_Choir_""Ooh"".wav",44100,0,Ensemble Timbres,"A_phrygian_UP_53_Choir_""Ooh""",2,4,train
A,phrygian,54,UP,Synth Voice,A_phrygian_UP_54_Synth_Voice.wav,44100,0,Ensemble Timbres,A_phrygian_UP_54_Synth_Voice,2,8,train
A,phrygian,56,UP,Trumpet,A_phrygian_UP_56_Trumpet.wav,44100,0,Brass Timbres,A_phrygian_UP_56_Trumpet,2,17,valid
A,phrygian,57,UP,Trombone,A_phrygian_UP_57_Trombone.wav,44100,0,Brass Timbres,A_phrygian_UP_57_Trombone,2,10,train
A,phrygian,58,UP,Tuba,A_phrygian_UP_58_Tuba.wav,44100,0,Brass Timbres,A_phrygian_UP_58_Tuba,2,9,train
A,phrygian,59,UP,Muted Trumpet,A_phrygian_UP_59_Muted_Trumpet.wav,44100,0,Brass Timbres,A_phrygian_UP_59_Muted_Trumpet,2,18,test
A,phrygian,60,UP,French Horn,A_phrygian_UP_60_French_Horn.wav,44100,0,Brass Timbres,A_phrygian_UP_60_French_Horn,2,9,train
A,phrygian,61,UP,Brass Section,A_phrygian_UP_61_Brass_Section.wav,44100,0,Brass Timbres,A_phrygian_UP_61_Brass_Section,2,11,train
A,phrygian,62,UP,Synth Brass 1,A_phrygian_UP_62_Synth_Brass_1.wav,44100,0,Brass Timbres,A_phrygian_UP_62_Synth_Brass_1,2,4,train
A,phrygian,63,UP,Synth Brass 2,A_phrygian_UP_63_Synth_Brass_2.wav,44100,0,Brass Timbres,A_phrygian_UP_63_Synth_Brass_2,2,9,train
A,phrygian,64,UP,Soprano Sax,A_phrygian_UP_64_Soprano_Sax.wav,44100,0,Reed Timbres,A_phrygian_UP_64_Soprano_Sax,2,6,train
A,phrygian,65,UP,Alto Sax,A_phrygian_UP_65_Alto_Sax.wav,44100,0,Reed Timbres,A_phrygian_UP_65_Alto_Sax,2,3,train
A,phrygian,66,UP,Tenor Sax,A_phrygian_UP_66_Tenor_Sax.wav,44100,0,Reed Timbres,A_phrygian_UP_66_Tenor_Sax,2,20,test
A,phrygian,67,UP,Baritone Sax,A_phrygian_UP_67_Baritone_Sax.wav,44100,0,Reed Timbres,A_phrygian_UP_67_Baritone_Sax,2,13,train
A,phrygian,68,UP,Oboe,A_phrygian_UP_68_Oboe.wav,44100,0,Reed Timbres,A_phrygian_UP_68_Oboe,2,10,train
A,phrygian,69,UP,English Horn,A_phrygian_UP_69_English_Horn.wav,44100,0,Reed Timbres,A_phrygian_UP_69_English_Horn,2,18,test
A,phrygian,70,UP,Bassoon,A_phrygian_UP_70_Bassoon.wav,44100,0,Reed Timbres,A_phrygian_UP_70_Bassoon,2,11,train
A,phrygian,71,UP,Clarinet,A_phrygian_UP_71_Clarinet.wav,44100,0,Reed Timbres,A_phrygian_UP_71_Clarinet,2,7,train
A,phrygian,72,UP,Piccolo,A_phrygian_UP_72_Piccolo.wav,44100,0,Pipe Timbres,A_phrygian_UP_72_Piccolo,2,5,train
A,phrygian,73,UP,Flute,A_phrygian_UP_73_Flute.wav,44100,0,Pipe Timbres,A_phrygian_UP_73_Flute,2,16,valid
A,phrygian,74,UP,Recorder,A_phrygian_UP_74_Recorder.wav,44100,0,Pipe Timbres,A_phrygian_UP_74_Recorder,2,7,train
A,phrygian,75,UP,Pan Flute,A_phrygian_UP_75_Pan_Flute.wav,44100,0,Pipe Timbres,A_phrygian_UP_75_Pan_Flute,2,4,train
A,phrygian,76,UP,Bottle Blow,A_phrygian_UP_76_Bottle_Blow.wav,44100,0,Pipe Timbres,A_phrygian_UP_76_Bottle_Blow,2,15,valid
A,phrygian,79,UP,Ocarina,A_phrygian_UP_79_Ocarina.wav,44100,0,Pipe Timbres,A_phrygian_UP_79_Ocarina,2,2,train
A,phrygian,80,UP,Square Wave Lead,A_phrygian_UP_80_Square_Wave_Lead.wav,44100,0,Synth Lead,A_phrygian_UP_80_Square_Wave_Lead,2,16,valid
A,phrygian,81,UP,Sawtooth Wave Lead,A_phrygian_UP_81_Sawtooth_Wave_Lead.wav,44100,0,Synth Lead,A_phrygian_UP_81_Sawtooth_Wave_Lead,2,1,train
A,phrygian,82,UP,Calliope Lead,A_phrygian_UP_82_Calliope_Lead.wav,44100,0,Synth Lead,A_phrygian_UP_82_Calliope_Lead,2,20,test
A,phrygian,83,UP,Chiff Lead,A_phrygian_UP_83_Chiff_Lead.wav,44100,0,Synth Lead,A_phrygian_UP_83_Chiff_Lead,2,8,train
A,phrygian,84,UP,Charang Lead,A_phrygian_UP_84_Charang_Lead.wav,44100,0,Synth Lead,A_phrygian_UP_84_Charang_Lead,2,11,train
A,phrygian,85,UP,Voice Lead,A_phrygian_UP_85_Voice_Lead.wav,44100,0,Synth Lead,A_phrygian_UP_85_Voice_Lead,2,20,test
A,phrygian,87,UP,Bass Lead,A_phrygian_UP_87_Bass_Lead.wav,44100,0,Synth Lead,A_phrygian_UP_87_Bass_Lead,2,10,train
A,phrygian,88,UP,New Age Pad,A_phrygian_UP_88_New_Age_Pad.wav,44100,0,Synth Pad,A_phrygian_UP_88_New_Age_Pad,2,6,train
A,phrygian,89,UP,Warm Pad,A_phrygian_UP_89_Warm_Pad.wav,44100,0,Synth Pad,A_phrygian_UP_89_Warm_Pad,2,20,test
A,phrygian,90,UP,Polysynth Pad,A_phrygian_UP_90_Polysynth_Pad.wav,44100,0,Synth Pad,A_phrygian_UP_90_Polysynth_Pad,2,7,train
A,phrygian,91,UP,Choir Pad,A_phrygian_UP_91_Choir_Pad.wav,44100,0,Synth Pad,A_phrygian_UP_91_Choir_Pad,2,15,valid
A,phrygian,92,UP,Bowed Pad,A_phrygian_UP_92_Bowed_Pad.wav,44100,0,Synth Pad,A_phrygian_UP_92_Bowed_Pad,2,2,train
A,phrygian,93,UP,Metallic Pad,A_phrygian_UP_93_Metallic_Pad.wav,44100,0,Synth Pad,A_phrygian_UP_93_Metallic_Pad,2,3,train
A,phrygian,94,UP,Halo Pad,A_phrygian_UP_94_Halo_Pad.wav,44100,0,Synth Pad,A_phrygian_UP_94_Halo_Pad,2,9,train
A,phrygian,95,UP,Sweep Pad,A_phrygian_UP_95_Sweep_Pad.wav,44100,0,Synth Pad,A_phrygian_UP_95_Sweep_Pad,2,11,train
A,phrygian,104,UP,Sitar,A_phrygian_UP_104_Sitar.wav,44100,0,Ethnic Timbres,A_phrygian_UP_104_Sitar,2,4,train
A,phrygian,105,UP,Banjo,A_phrygian_UP_105_Banjo.wav,44100,0,Ethnic Timbres,A_phrygian_UP_105_Banjo,2,20,test
