name,inst,root,pitch,octave,quality,quality_idx,inv,bpm,fold,set_type
Bassoon-fs3-halfdim7_inv1,Bassoon,fs3,fs,3,halfdim7,4,1,60,5,train
Bassoon-fs3-halfdim7_inv2,Bassoon,fs3,fs,3,halfdim7,4,2,60,9,train
Bassoon-fs3-halfdim7_inv3,Bassoon,fs3,fs,3,halfdim7,4,3,60,12,train
Bassoon-g3-halfdim7_inv0,Bassoon,g3,g,3,halfdim7,4,0,60,4,train
Bassoon-g3-halfdim7_inv1,Bassoon,g3,g,3,halfdim7,4,1,60,9,train
Bassoon-g3-halfdim7_inv2,Bassoon,g3,g,3,halfdim7,4,2,60,14,train
Bassoon-g3-halfdim7_inv3,Bassoon,g3,g,3,halfdim7,4,3,60,14,train
Bassoon-gs3-halfdim7_inv0,Bassoon,gs3,gs,3,halfdim7,4,0,60,6,train
Bassoon-gs3-halfdim7_inv1,Bassoon,gs3,gs,3,halfdim7,4,1,60,7,train
Bassoon-gs3-halfdim7_inv2,Bassoon,gs3,gs,3,halfdim7,4,2,60,20,test
Bassoon-gs3-halfdim7_inv3,Bassoon,gs3,gs,3,halfdim7,4,3,60,6,train
Bassoon-a3-halfdim7_inv0,Bassoon,a3,a,3,halfdim7,4,0,60,13,train
Bassoon-a3-halfdim7_inv1,Bassoon,a3,a,3,halfdim7,4,1,60,5,train
Bassoon-a3-halfdim7_inv2,Bassoon,a3,a,3,halfdim7,4,2,60,3,train
Bassoon-a3-halfdim7_inv3,Bassoon,a3,a,3,halfdim7,4,3,60,5,train
Bassoon-as3-halfdim7_inv0,Bassoon,as3,as,3,halfdim7,4,0,60,14,train
Bassoon-as3-halfdim7_inv1,Bassoon,as3,as,3,halfdim7,4,1,60,2,train
Bassoon-as3-halfdim7_inv2,Bassoon,as3,as,3,halfdim7,4,2,60,17,valid
Bassoon-as3-halfdim7_inv3,Bassoon,as3,as,3,halfdim7,4,3,60,16,valid
Bassoon-b3-halfdim7_inv0,Bassoon,b3,b,3,halfdim7,4,0,60,16,valid
Bassoon-b3-halfdim7_inv1,Bassoon,b3,b,3,halfdim7,4,1,60,19,test
Bassoon-b3-halfdim7_inv2,Bassoon,b3,b,3,halfdim7,4,2,60,18,test
Bassoon-b3-halfdim7_inv3,Bassoon,b3,b,3,halfdim7,4,3,60,11,train
Bassoon-c4-fulldim7_inv0,Bassoon,c4,c,4,fulldim7,5,0,60,12,train
Bassoon-c4-fulldim7_inv1,Bassoon,c4,c,4,fulldim7,5,1,60,11,train
Bassoon-c3-fulldim7_inv2,Bassoon,c3,c,3,fulldim7,5,2,60,16,valid
Bassoon-c3-fulldim7_inv3,Bassoon,c3,c,3,fulldim7,5,3,60,11,train
Bassoon-cs4-fulldim7_inv0,Bassoon,cs4,cs,4,fulldim7,5,0,60,19,test
Bassoon-cs4-fulldim7_inv1,Bassoon,cs4,cs,4,fulldim7,5,1,60,2,train
Bassoon-cs3-fulldim7_inv2,Bassoon,cs3,cs,3,fulldim7,5,2,60,1,train
Bassoon-cs3-fulldim7_inv3,Bassoon,cs3,cs,3,fulldim7,5,3,60,2,train
Bassoon-d4-fulldim7_inv0,Bassoon,d4,d,4,fulldim7,5,0,60,13,train
Bassoon-d4-fulldim7_inv1,Bassoon,d4,d,4,fulldim7,5,1,60,2,train
Bassoon-d3-fulldim7_inv2,Bassoon,d3,d,3,fulldim7,5,2,60,19,test
Bassoon-d3-fulldim7_inv3,Bassoon,d3,d,3,fulldim7,5,3,60,11,train
Bassoon-ds4-fulldim7_inv0,Bassoon,ds4,ds,4,fulldim7,5,0,60,15,valid
Bassoon-ds3-fulldim7_inv1,Bassoon,ds3,ds,3,fulldim7,5,1,60,12,train
Bassoon-ds3-fulldim7_inv2,Bassoon,ds3,ds,3,fulldim7,5,2,60,4,train
Bassoon-ds3-fulldim7_inv3,Bassoon,ds3,ds,3,fulldim7,5,3,60,10,train
Bassoon-e4-fulldim7_inv0,Bassoon,e4,e,4,fulldim7,5,0,60,8,train
Bassoon-e3-fulldim7_inv1,Bassoon,e3,e,3,fulldim7,5,1,60,5,train
Bassoon-e3-fulldim7_inv2,Bassoon,e3,e,3,fulldim7,5,2,60,15,valid
Bassoon-e3-fulldim7_inv3,Bassoon,e3,e,3,fulldim7,5,3,60,9,train
Bassoon-f4-fulldim7_inv0,Bassoon,f4,f,4,fulldim7,5,0,60,16,valid
Bassoon-f3-fulldim7_inv1,Bassoon,f3,f,3,fulldim7,5,1,60,13,train
Bassoon-f3-fulldim7_inv2,Bassoon,f3,f,3,fulldim7,5,2,60,4,train
Bassoon-f3-fulldim7_inv3,Bassoon,f3,f,3,fulldim7,5,3,60,12,train
Bassoon-fs3-fulldim7_inv0,Bassoon,fs3,fs,3,fulldim7,5,0,60,1,train
Bassoon-fs3-fulldim7_inv1,Bassoon,fs3,fs,3,fulldim7,5,1,60,14,train
Bassoon-fs3-fulldim7_inv2,Bassoon,fs3,fs,3,fulldim7,5,2,60,8,train
Bassoon-fs3-fulldim7_inv3,Bassoon,fs3,fs,3,fulldim7,5,3,60,4,train
Bassoon-g3-fulldim7_inv0,Bassoon,g3,g,3,fulldim7,5,0,60,14,train
Bassoon-g3-fulldim7_inv1,Bassoon,g3,g,3,fulldim7,5,1,60,1,train
Bassoon-g3-fulldim7_inv2,Bassoon,g3,g,3,fulldim7,5,2,60,5,train
Bassoon-g3-fulldim7_inv3,Bassoon,g3,g,3,fulldim7,5,3,60,4,train
Bassoon-gs3-fulldim7_inv0,Bassoon,gs3,gs,3,fulldim7,5,0,60,20,test
Bassoon-gs3-fulldim7_inv1,Bassoon,gs3,gs,3,fulldim7,5,1,60,16,valid
Bassoon-gs3-fulldim7_inv2,Bassoon,gs3,gs,3,fulldim7,5,2,60,9,train
Bassoon-gs3-fulldim7_inv3,Bassoon,gs3,gs,3,fulldim7,5,3,60,17,valid
Bassoon-a3-fulldim7_inv0,Bassoon,a3,a,3,fulldim7,5,0,60,20,test
Bassoon-a3-fulldim7_inv1,Bassoon,a3,a,3,fulldim7,5,1,60,11,train
Bassoon-a3-fulldim7_inv2,Bassoon,a3,a,3,fulldim7,5,2,60,5,train
Bassoon-a3-fulldim7_inv3,Bassoon,a3,a,3,fulldim7,5,3,60,8,train
Bassoon-as3-fulldim7_inv0,Bassoon,as3,as,3,fulldim7,5,0,60,3,train
Bassoon-as3-fulldim7_inv1,Bassoon,as3,as,3,fulldim7,5,1,60,18,test
Bassoon-as3-fulldim7_inv2,Bassoon,as3,as,3,fulldim7,5,2,60,3,train
Bassoon-as3-fulldim7_inv3,Bassoon,as3,as,3,fulldim7,5,3,60,13,train
Bassoon-b3-fulldim7_inv0,Bassoon,b3,b,3,fulldim7,5,0,60,5,train
Bassoon-b3-fulldim7_inv1,Bassoon,b3,b,3,fulldim7,5,1,60,13,train
Bassoon-b3-fulldim7_inv2,Bassoon,b3,b,3,fulldim7,5,2,60,1,train
Bassoon-b3-fulldim7_inv3,Bassoon,b3,b,3,fulldim7,5,3,60,1,train
Bassoon-c4-augmajor7_inv0,Bassoon,c4,c,4,augmajor7,6,0,60,7,train
Bassoon-c4-augmajor7_inv1,Bassoon,c4,c,4,augmajor7,6,1,60,14,train
Bassoon-c3-augmajor7_inv2,Bassoon,c3,c,3,augmajor7,6,2,60,13,train
Bassoon-c3-augmajor7_inv3,Bassoon,c3,c,3,augmajor7,6,3,60,2,train
Bassoon-cs4-augmajor7_inv0,Bassoon,cs4,cs,4,augmajor7,6,0,60,9,train
Bassoon-cs4-augmajor7_inv1,Bassoon,cs4,cs,4,augmajor7,6,1,60,8,train
Bassoon-cs3-augmajor7_inv2,Bassoon,cs3,cs,3,augmajor7,6,2,60,11,train
Bassoon-cs3-augmajor7_inv3,Bassoon,cs3,cs,3,augmajor7,6,3,60,19,test
Bassoon-d4-augmajor7_inv0,Bassoon,d4,d,4,augmajor7,6,0,60,1,train
Bassoon-d3-augmajor7_inv1,Bassoon,d3,d,3,augmajor7,6,1,60,15,valid
Bassoon-d3-augmajor7_inv2,Bassoon,d3,d,3,augmajor7,6,2,60,10,train
Bassoon-d3-augmajor7_inv3,Bassoon,d3,d,3,augmajor7,6,3,60,5,train
Bassoon-ds4-augmajor7_inv0,Bassoon,ds4,ds,4,augmajor7,6,0,60,1,train
Bassoon-ds3-augmajor7_inv1,Bassoon,ds3,ds,3,augmajor7,6,1,60,7,train
Bassoon-ds3-augmajor7_inv2,Bassoon,ds3,ds,3,augmajor7,6,2,60,19,test
Bassoon-ds3-augmajor7_inv3,Bassoon,ds3,ds,3,augmajor7,6,3,60,12,train
Bassoon-e4-augmajor7_inv0,Bassoon,e4,e,4,augmajor7,6,0,60,6,train
Bassoon-e3-augmajor7_inv1,Bassoon,e3,e,3,augmajor7,6,1,60,18,test
Bassoon-e3-augmajor7_inv2,Bassoon,e3,e,3,augmajor7,6,2,60,20,test
Bassoon-e3-augmajor7_inv3,Bassoon,e3,e,3,augmajor7,6,3,60,20,test
Bassoon-f4-augmajor7_inv0,Bassoon,f4,f,4,augmajor7,6,0,60,8,train
Bassoon-f3-augmajor7_inv1,Bassoon,f3,f,3,augmajor7,6,1,60,14,train
Bassoon-f3-augmajor7_inv2,Bassoon,f3,f,3,augmajor7,6,2,60,11,train
Bassoon-f3-augmajor7_inv3,Bassoon,f3,f,3,augmajor7,6,3,60,17,valid
Bassoon-fs3-augmajor7_inv0,Bassoon,fs3,fs,3,augmajor7,6,0,60,7,train
Bassoon-fs3-augmajor7_inv1,Bassoon,fs3,fs,3,augmajor7,6,1,60,6,train
Bassoon-fs3-augmajor7_inv2,Bassoon,fs3,fs,3,augmajor7,6,2,60,20,test
Bassoon-fs3-augmajor7_inv3,Bassoon,fs3,fs,3,augmajor7,6,3,60,6,train
Bassoon-g3-augmajor7_inv0,Bassoon,g3,g,3,augmajor7,6,0,60,4,train
Bassoon-g3-augmajor7_inv1,Bassoon,g3,g,3,augmajor7,6,1,60,17,valid
Bassoon-g3-augmajor7_inv2,Bassoon,g3,g,3,augmajor7,6,2,60,19,test
Bassoon-g3-augmajor7_inv3,Bassoon,g3,g,3,augmajor7,6,3,60,3,train
Bassoon-gs3-augmajor7_inv0,Bassoon,gs3,gs,3,augmajor7,6,0,60,20,test
Bassoon-gs3-augmajor7_inv1,Bassoon,gs3,gs,3,augmajor7,6,1,60,3,train
Bassoon-gs3-augmajor7_inv2,Bassoon,gs3,gs,3,augmajor7,6,2,60,4,train
Bassoon-gs3-augmajor7_inv3,Bassoon,gs3,gs,3,augmajor7,6,3,60,9,train
Bassoon-a3-augmajor7_inv0,Bassoon,a3,a,3,augmajor7,6,0,60,9,train
Bassoon-a3-augmajor7_inv1,Bassoon,a3,a,3,augmajor7,6,1,60,17,valid
Bassoon-a3-augmajor7_inv2,Bassoon,a3,a,3,augmajor7,6,2,60,9,train
Bassoon-a3-augmajor7_inv3,Bassoon,a3,a,3,augmajor7,6,3,60,2,train
Bassoon-as3-augmajor7_inv0,Bassoon,as3,as,3,augmajor7,6,0,60,3,train
Bassoon-as3-augmajor7_inv1,Bassoon,as3,as,3,augmajor7,6,1,60,11,train
Bassoon-as3-augmajor7_inv2,Bassoon,as3,as,3,augmajor7,6,2,60,12,train
Bassoon-as3-augmajor7_inv3,Bassoon,as3,as,3,augmajor7,6,3,60,7,train
Bassoon-b3-augmajor7_inv0,Bassoon,b3,b,3,augmajor7,6,0,60,6,train
Bassoon-b3-augmajor7_inv1,Bassoon,b3,b,3,augmajor7,6,1,60,15,valid
Bassoon-b3-augmajor7_inv2,Bassoon,b3,b,3,augmajor7,6,2,60,10,train
Bassoon-b3-augmajor7_inv3,Bassoon,b3,b,3,augmajor7,6,3,60,10,train
Bassoon-c4-augminor7_inv0,Bassoon,c4,c,4,augminor7,7,0,60,20,test
Bassoon-c4-augminor7_inv1,Bassoon,c4,c,4,augminor7,7,1,60,8,train
Bassoon-c3-augminor7_inv2,Bassoon,c3,c,3,augminor7,7,2,60,10,train
Bassoon-c3-augminor7_inv3,Bassoon,c3,c,3,augminor7,7,3,60,1,train
Bassoon-cs4-augminor7_inv0,Bassoon,cs4,cs,4,augminor7,7,0,60,1,train
Bassoon-cs4-augminor7_inv1,Bassoon,cs4,cs,4,augminor7,7,1,60,8,train
Bassoon-cs3-augminor7_inv2,Bassoon,cs3,cs,3,augminor7,7,2,60,18,test
Bassoon-cs3-augminor7_inv3,Bassoon,cs3,cs,3,augminor7,7,3,60,1,train
Bassoon-d4-augminor7_inv0,Bassoon,d4,d,4,augminor7,7,0,60,16,valid
Bassoon-d3-augminor7_inv1,Bassoon,d3,d,3,augminor7,7,1,60,14,train
Bassoon-d3-augminor7_inv2,Bassoon,d3,d,3,augminor7,7,2,60,1,train
Bassoon-d3-augminor7_inv3,Bassoon,d3,d,3,augminor7,7,3,60,2,train
Bassoon-ds4-augminor7_inv0,Bassoon,ds4,ds,4,augminor7,7,0,60,14,train
Bassoon-ds3-augminor7_inv1,Bassoon,ds3,ds,3,augminor7,7,1,60,2,train
Bassoon-ds3-augminor7_inv2,Bassoon,ds3,ds,3,augminor7,7,2,60,8,train
Bassoon-ds3-augminor7_inv3,Bassoon,ds3,ds,3,augminor7,7,3,60,14,train
Bassoon-e4-augminor7_inv0,Bassoon,e4,e,4,augminor7,7,0,60,3,train
Bassoon-e3-augminor7_inv1,Bassoon,e3,e,3,augminor7,7,1,60,12,train
Bassoon-e3-augminor7_inv2,Bassoon,e3,e,3,augminor7,7,2,60,17,valid
Bassoon-e3-augminor7_inv3,Bassoon,e3,e,3,augminor7,7,3,60,9,train
Bassoon-f4-augminor7_inv0,Bassoon,f4,f,4,augminor7,7,0,60,8,train
Bassoon-f3-augminor7_inv1,Bassoon,f3,f,3,augminor7,7,1,60,9,train
Bassoon-f3-augminor7_inv2,Bassoon,f3,f,3,augminor7,7,2,60,15,valid
Bassoon-f3-augminor7_inv3,Bassoon,f3,f,3,augminor7,7,3,60,1,train
Bassoon-fs3-augminor7_inv0,Bassoon,fs3,fs,3,augminor7,7,0,60,5,train
Bassoon-fs3-augminor7_inv1,Bassoon,fs3,fs,3,augminor7,7,1,60,7,train
Bassoon-fs3-augminor7_inv2,Bassoon,fs3,fs,3,augminor7,7,2,60,20,test
Bassoon-fs3-augminor7_inv3,Bassoon,fs3,fs,3,augminor7,7,3,60,10,train
Bassoon-g3-augminor7_inv0,Bassoon,g3,g,3,augminor7,7,0,60,10,train
Bassoon-g3-augminor7_inv1,Bassoon,g3,g,3,augminor7,7,1,60,15,valid
Bassoon-g3-augminor7_inv2,Bassoon,g3,g,3,augminor7,7,2,60,6,train
Bassoon-g3-augminor7_inv3,Bassoon,g3,g,3,augminor7,7,3,60,4,train
Bassoon-gs3-augminor7_inv0,Bassoon,gs3,gs,3,augminor7,7,0,60,8,train
Bassoon-gs3-augminor7_inv1,Bassoon,gs3,gs,3,augminor7,7,1,60,5,train
Bassoon-gs3-augminor7_inv2,Bassoon,gs3,gs,3,augminor7,7,2,60,15,valid
Bassoon-gs3-augminor7_inv3,Bassoon,gs3,gs,3,augminor7,7,3,60,20,test
Bassoon-a3-augminor7_inv0,Bassoon,a3,a,3,augminor7,7,0,60,20,test
Bassoon-a3-augminor7_inv1,Bassoon,a3,a,3,augminor7,7,1,60,3,train
Bassoon-a3-augminor7_inv2,Bassoon,a3,a,3,augminor7,7,2,60,7,train
Bassoon-a3-augminor7_inv3,Bassoon,a3,a,3,augminor7,7,3,60,13,train
Bassoon-as3-augminor7_inv0,Bassoon,as3,as,3,augminor7,7,0,60,7,train
Bassoon-as3-augminor7_inv1,Bassoon,as3,as,3,augminor7,7,1,60,16,valid
Bassoon-as3-augminor7_inv2,Bassoon,as3,as,3,augminor7,7,2,60,6,train
Bassoon-as3-augminor7_inv3,Bassoon,as3,as,3,augminor7,7,3,60,13,train
Bassoon-b3-augminor7_inv0,Bassoon,b3,b,3,augminor7,7,0,60,12,train
Bassoon-b3-augminor7_inv1,Bassoon,b3,b,3,augminor7,7,1,60,14,train
Bassoon-b3-augminor7_inv2,Bassoon,b3,b,3,augminor7,7,2,60,6,train
Bassoon-b3-augminor7_inv3,Bassoon,b3,b,3,augminor7,7,3,60,12,train
Clarinet-c4-major7_inv0,Clarinet,c4,c,4,major7,0,0,60,10,train
Clarinet-c4-major7_inv1,Clarinet,c4,c,4,major7,0,1,60,5,train
Clarinet-c3-major7_inv2,Clarinet,c3,c,3,major7,0,2,60,10,train
Clarinet-c3-major7_inv3,Clarinet,c3,c,3,major7,0,3,60,4,train
Clarinet-cs4-major7_inv0,Clarinet,cs4,cs,4,major7,0,0,60,1,train
Clarinet-cs4-major7_inv1,Clarinet,cs4,cs,4,major7,0,1,60,2,train
Clarinet-cs3-major7_inv2,Clarinet,cs3,cs,3,major7,0,2,60,12,train
Clarinet-cs3-major7_inv3,Clarinet,cs3,cs,3,major7,0,3,60,17,valid
Clarinet-d4-major7_inv0,Clarinet,d4,d,4,major7,0,0,60,20,test
Clarinet-d3-major7_inv1,Clarinet,d3,d,3,major7,0,1,60,20,test
Clarinet-d3-major7_inv2,Clarinet,d3,d,3,major7,0,2,60,4,train
Clarinet-d3-major7_inv3,Clarinet,d3,d,3,major7,0,3,60,17,valid
Clarinet-ds4-major7_inv0,Clarinet,ds4,ds,4,major7,0,0,60,8,train
Clarinet-ds3-major7_inv1,Clarinet,ds3,ds,3,major7,0,1,60,7,train
Clarinet-ds3-major7_inv2,Clarinet,ds3,ds,3,major7,0,2,60,5,train
Clarinet-ds3-major7_inv3,Clarinet,ds3,ds,3,major7,0,3,60,1,train
Clarinet-e4-major7_inv0,Clarinet,e4,e,4,major7,0,0,60,12,train
Clarinet-e3-major7_inv1,Clarinet,e3,e,3,major7,0,1,60,18,test
Clarinet-e3-major7_inv2,Clarinet,e3,e,3,major7,0,2,60,13,train
Clarinet-e3-major7_inv3,Clarinet,e3,e,3,major7,0,3,60,4,train
Clarinet-f4-major7_inv0,Clarinet,f4,f,4,major7,0,0,60,5,train
Clarinet-f3-major7_inv1,Clarinet,f3,f,3,major7,0,1,60,3,train
Clarinet-f3-major7_inv2,Clarinet,f3,f,3,major7,0,2,60,11,train
Clarinet-f3-major7_inv3,Clarinet,f3,f,3,major7,0,3,60,3,train
Clarinet-fs3-major7_inv0,Clarinet,fs3,fs,3,major7,0,0,60,12,train
Clarinet-fs3-major7_inv1,Clarinet,fs3,fs,3,major7,0,1,60,6,train
Clarinet-fs3-major7_inv2,Clarinet,fs3,fs,3,major7,0,2,60,3,train
Clarinet-fs3-major7_inv3,Clarinet,fs3,fs,3,major7,0,3,60,9,train
Clarinet-g3-major7_inv0,Clarinet,g3,g,3,major7,0,0,60,11,train
Clarinet-g3-major7_inv1,Clarinet,g3,g,3,major7,0,1,60,8,train
Clarinet-g3-major7_inv2,Clarinet,g3,g,3,major7,0,2,60,8,train
Clarinet-g3-major7_inv3,Clarinet,g3,g,3,major7,0,3,60,17,valid
Clarinet-gs3-major7_inv0,Clarinet,gs3,gs,3,major7,0,0,60,4,train
Clarinet-gs3-major7_inv1,Clarinet,gs3,gs,3,major7,0,1,60,5,train
Clarinet-gs3-major7_inv2,Clarinet,gs3,gs,3,major7,0,2,60,1,train
Clarinet-gs3-major7_inv3,Clarinet,gs3,gs,3,major7,0,3,60,9,train
Clarinet-a3-major7_inv0,Clarinet,a3,a,3,major7,0,0,60,7,train
Clarinet-a3-major7_inv1,Clarinet,a3,a,3,major7,0,1,60,17,valid
Clarinet-a3-major7_inv2,Clarinet,a3,a,3,major7,0,2,60,7,train
Clarinet-a3-major7_inv3,Clarinet,a3,a,3,major7,0,3,60,15,valid
Clarinet-as3-major7_inv0,Clarinet,as3,as,3,major7,0,0,60,19,test
Clarinet-as3-major7_inv1,Clarinet,as3,as,3,major7,0,1,60,19,test
Clarinet-as3-major7_inv2,Clarinet,as3,as,3,major7,0,2,60,6,train
Clarinet-as3-major7_inv3,Clarinet,as3,as,3,major7,0,3,60,1,train
Clarinet-b3-major7_inv0,Clarinet,b3,b,3,major7,0,0,60,1,train
Clarinet-b3-major7_inv1,Clarinet,b3,b,3,major7,0,1,60,9,train
Clarinet-b3-major7_inv2,Clarinet,b3,b,3,major7,0,2,60,12,train
Clarinet-b3-major7_inv3,Clarinet,b3,b,3,major7,0,3,60,1,train
Clarinet-c4-minor7_inv0,Clarinet,c4,c,4,minor7,1,0,60,8,train
Clarinet-c4-minor7_inv1,Clarinet,c4,c,4,minor7,1,1,60,10,train
Clarinet-c3-minor7_inv2,Clarinet,c3,c,3,minor7,1,2,60,17,valid
Clarinet-c3-minor7_inv3,Clarinet,c3,c,3,minor7,1,3,60,2,train
Clarinet-cs4-minor7_inv0,Clarinet,cs4,cs,4,minor7,1,0,60,13,train
Clarinet-cs4-minor7_inv1,Clarinet,cs4,cs,4,minor7,1,1,60,13,train
Clarinet-cs3-minor7_inv2,Clarinet,cs3,cs,3,minor7,1,2,60,4,train
Clarinet-cs3-minor7_inv3,Clarinet,cs3,cs,3,minor7,1,3,60,4,train
Clarinet-d4-minor7_inv0,Clarinet,d4,d,4,minor7,1,0,60,7,train
Clarinet-d4-minor7_inv1,Clarinet,d4,d,4,minor7,1,1,60,3,train
Clarinet-d3-minor7_inv2,Clarinet,d3,d,3,minor7,1,2,60,12,train
Clarinet-d3-minor7_inv3,Clarinet,d3,d,3,minor7,1,3,60,3,train
Clarinet-ds4-minor7_inv0,Clarinet,ds4,ds,4,minor7,1,0,60,16,valid
Clarinet-ds3-minor7_inv1,Clarinet,ds3,ds,3,minor7,1,1,60,19,test
Clarinet-ds3-minor7_inv2,Clarinet,ds3,ds,3,minor7,1,2,60,1,train
Clarinet-ds3-minor7_inv3,Clarinet,ds3,ds,3,minor7,1,3,60,2,train
Clarinet-e4-minor7_inv0,Clarinet,e4,e,4,minor7,1,0,60,13,train
Clarinet-e3-minor7_inv1,Clarinet,e3,e,3,minor7,1,1,60,8,train
Clarinet-e3-minor7_inv2,Clarinet,e3,e,3,minor7,1,2,60,20,test
Clarinet-e3-minor7_inv3,Clarinet,e3,e,3,minor7,1,3,60,17,valid
Clarinet-f4-minor7_inv0,Clarinet,f4,f,4,minor7,1,0,60,4,train
Clarinet-f3-minor7_inv1,Clarinet,f3,f,3,minor7,1,1,60,5,train
Clarinet-f3-minor7_inv2,Clarinet,f3,f,3,minor7,1,2,60,8,train
Clarinet-f3-minor7_inv3,Clarinet,f3,f,3,minor7,1,3,60,8,train
Clarinet-fs3-minor7_inv0,Clarinet,fs3,fs,3,minor7,1,0,60,9,train
Clarinet-fs3-minor7_inv1,Clarinet,fs3,fs,3,minor7,1,1,60,16,valid
Clarinet-fs3-minor7_inv2,Clarinet,fs3,fs,3,minor7,1,2,60,10,train
Clarinet-fs3-minor7_inv3,Clarinet,fs3,fs,3,minor7,1,3,60,14,train
Clarinet-g3-minor7_inv0,Clarinet,g3,g,3,minor7,1,0,60,9,train
Clarinet-g3-minor7_inv1,Clarinet,g3,g,3,minor7,1,1,60,17,valid
Clarinet-g3-minor7_inv2,Clarinet,g3,g,3,minor7,1,2,60,9,train
Clarinet-g3-minor7_inv3,Clarinet,g3,g,3,minor7,1,3,60,20,test
Clarinet-gs3-minor7_inv0,Clarinet,gs3,gs,3,minor7,1,0,60,7,train
Clarinet-gs3-minor7_inv1,Clarinet,gs3,gs,3,minor7,1,1,60,15,valid
Clarinet-gs3-minor7_inv2,Clarinet,gs3,gs,3,minor7,1,2,60,1,train
Clarinet-gs3-minor7_inv3,Clarinet,gs3,gs,3,minor7,1,3,60,18,test
Clarinet-a3-minor7_inv0,Clarinet,a3,a,3,minor7,1,0,60,16,valid
Clarinet-a3-minor7_inv1,Clarinet,a3,a,3,minor7,1,1,60,7,train
Clarinet-a3-minor7_inv2,Clarinet,a3,a,3,minor7,1,2,60,18,test
Clarinet-a3-minor7_inv3,Clarinet,a3,a,3,minor7,1,3,60,12,train
Clarinet-as3-minor7_inv0,Clarinet,as3,as,3,minor7,1,0,60,20,test
Clarinet-as3-minor7_inv1,Clarinet,as3,as,3,minor7,1,1,60,7,train
Clarinet-as3-minor7_inv2,Clarinet,as3,as,3,minor7,1,2,60,11,train
Clarinet-as3-minor7_inv3,Clarinet,as3,as,3,minor7,1,3,60,16,valid
Clarinet-b3-minor7_inv0,Clarinet,b3,b,3,minor7,1,0,60,16,valid
Clarinet-b3-minor7_inv1,Clarinet,b3,b,3,minor7,1,1,60,20,test
Clarinet-b3-minor7_inv2,Clarinet,b3,b,3,minor7,1,2,60,19,test
Clarinet-b3-minor7_inv3,Clarinet,b3,b,3,minor7,1,3,60,13,train
Clarinet-c4-majorminor7_inv0,Clarinet,c4,c,4,majorminor7,2,0,60,17,valid
Clarinet-c4-majorminor7_inv1,Clarinet,c4,c,4,majorminor7,2,1,60,15,valid
Clarinet-c3-majorminor7_inv2,Clarinet,c3,c,3,majorminor7,2,2,60,14,train
Clarinet-c3-majorminor7_inv3,Clarinet,c3,c,3,majorminor7,2,3,60,12,train
Clarinet-cs4-majorminor7_inv0,Clarinet,cs4,cs,4,majorminor7,2,0,60,10,train
Clarinet-cs4-majorminor7_inv1,Clarinet,cs4,cs,4,majorminor7,2,1,60,4,train
Clarinet-cs3-majorminor7_inv2,Clarinet,cs3,cs,3,majorminor7,2,2,60,14,train
Clarinet-cs3-majorminor7_inv3,Clarinet,cs3,cs,3,majorminor7,2,3,60,16,valid
Clarinet-d4-majorminor7_inv0,Clarinet,d4,d,4,majorminor7,2,0,60,20,test
Clarinet-d3-majorminor7_inv1,Clarinet,d3,d,3,majorminor7,2,1,60,8,train
Clarinet-d3-majorminor7_inv2,Clarinet,d3,d,3,majorminor7,2,2,60,16,valid
Clarinet-d3-majorminor7_inv3,Clarinet,d3,d,3,majorminor7,2,3,60,1,train
Clarinet-ds4-majorminor7_inv0,Clarinet,ds4,ds,4,majorminor7,2,0,60,17,valid
Clarinet-ds3-majorminor7_inv1,Clarinet,ds3,ds,3,majorminor7,2,1,60,14,train
Clarinet-ds3-majorminor7_inv2,Clarinet,ds3,ds,3,majorminor7,2,2,60,6,train
Clarinet-ds3-majorminor7_inv3,Clarinet,ds3,ds,3,majorminor7,2,3,60,13,train
Clarinet-e4-majorminor7_inv0,Clarinet,e4,e,4,majorminor7,2,0,60,19,test
Clarinet-e3-majorminor7_inv1,Clarinet,e3,e,3,majorminor7,2,1,60,3,train
Clarinet-e3-majorminor7_inv2,Clarinet,e3,e,3,majorminor7,2,2,60,5,train
Clarinet-e3-majorminor7_inv3,Clarinet,e3,e,3,majorminor7,2,3,60,6,train
Clarinet-f4-majorminor7_inv0,Clarinet,f4,f,4,majorminor7,2,0,60,3,train
Clarinet-f3-majorminor7_inv1,Clarinet,f3,f,3,majorminor7,2,1,60,5,train
Clarinet-f3-majorminor7_inv2,Clarinet,f3,f,3,majorminor7,2,2,60,6,train
Clarinet-f3-majorminor7_inv3,Clarinet,f3,f,3,majorminor7,2,3,60,20,test
Clarinet-fs3-majorminor7_inv0,Clarinet,fs3,fs,3,majorminor7,2,0,60,13,train
Clarinet-fs3-majorminor7_inv1,Clarinet,fs3,fs,3,majorminor7,2,1,60,11,train
Clarinet-fs3-majorminor7_inv2,Clarinet,fs3,fs,3,majorminor7,2,2,60,3,train
Clarinet-fs3-majorminor7_inv3,Clarinet,fs3,fs,3,majorminor7,2,3,60,20,test
Clarinet-g3-majorminor7_inv0,Clarinet,g3,g,3,majorminor7,2,0,60,12,train
Clarinet-g3-majorminor7_inv1,Clarinet,g3,g,3,majorminor7,2,1,60,6,train
Clarinet-g3-majorminor7_inv2,Clarinet,g3,g,3,majorminor7,2,2,60,4,train
Clarinet-g3-majorminor7_inv3,Clarinet,g3,g,3,majorminor7,2,3,60,10,train
