chord_type,path,sampling_rate,inversion,root_note_pitch_class,root_note_name,midi_program_num,midi_program_name,root_note_is_accidental,midi_category,name,fold,set_type
aug,G#_aug_5_30_Distortion_Guitar.wav,44100,5,8,G#,30,Distortion Guitar,1,Guitar Timbres,G#_aug_5_30_Distortion_Guitar,3,train
aug,G#_aug_5_32_Acoustic_Bass.wav,44100,5,8,G#,32,Acoustic Bass,1,Bass Timbres,G#_aug_5_32_Acoustic_Bass,4,train
aug,G#_aug_5_33_Fingered_Electric_Bass.wav,44100,5,8,G#,33,Fingered Electric Bass,1,Bass Timbres,G#_aug_5_33_Fingered_Electric_Bass,11,train
aug,G#_aug_5_34_Plucked_Electric_Bass.wav,44100,5,8,G#,34,Plucked Electric Bass,1,Bass Timbres,G#_aug_5_34_Plucked_Electric_Bass,12,train
aug,G#_aug_5_35_Fretless_Bass.wav,44100,5,8,G#,35,Fretless Bass,1,Bass Timbres,G#_aug_5_35_Fretless_Bass,16,valid
aug,G#_aug_5_36_Slap_Bass_1.wav,44100,5,8,G#,36,Slap Bass 1,1,Bass Timbres,G#_aug_5_36_Slap_Bass_1,11,train
aug,G#_aug_5_37_Slap_Bass_2.wav,44100,5,8,G#,37,Slap Bass 2,1,Bass Timbres,G#_aug_5_37_Slap_Bass_2,18,test
aug,G#_aug_5_38_Synth_Bass_1.wav,44100,5,8,G#,38,Synth Bass 1,1,Bass Timbres,G#_aug_5_38_Synth_Bass_1,8,train
aug,G#_aug_5_39_Synth_Bass_2.wav,44100,5,8,G#,39,Synth Bass 2,1,Bass Timbres,G#_aug_5_39_Synth_Bass_2,1,train
aug,G#_aug_5_40_Violin.wav,44100,5,8,G#,40,Violin,1,String Timbres,G#_aug_5_40_Violin,17,valid
aug,G#_aug_5_41_Viola.wav,44100,5,8,G#,41,Viola,1,String Timbres,G#_aug_5_41_Viola,12,train
aug,G#_aug_5_42_Cello.wav,44100,5,8,G#,42,Cello,1,String Timbres,G#_aug_5_42_Cello,20,test
aug,G#_aug_5_43_Contrabass.wav,44100,5,8,G#,43,Contrabass,1,String Timbres,G#_aug_5_43_Contrabass,19,test
aug,G#_aug_5_44_Tremolo_Strings.wav,44100,5,8,G#,44,Tremolo Strings,1,String Timbres,G#_aug_5_44_Tremolo_Strings,18,test
aug,G#_aug_5_45_Pizzicato_Strings.wav,44100,5,8,G#,45,Pizzicato Strings,1,String Timbres,G#_aug_5_45_Pizzicato_Strings,5,train
aug,G#_aug_5_46_Orchestral_Harp.wav,44100,5,8,G#,46,Orchestral Harp,1,String Timbres,G#_aug_5_46_Orchestral_Harp,3,train
aug,G#_aug_5_48_String_Ensemble_1.wav,44100,5,8,G#,48,String Ensemble 1,1,Ensemble Timbres,G#_aug_5_48_String_Ensemble_1,4,train
aug,G#_aug_5_49_String_Ensemble_2.wav,44100,5,8,G#,49,String Ensemble 2,1,Ensemble Timbres,G#_aug_5_49_String_Ensemble_2,8,train
aug,G#_aug_5_50_Synth_Strings_1.wav,44100,5,8,G#,50,Synth Strings 1,1,Ensemble Timbres,G#_aug_5_50_Synth_Strings_1,10,train
aug,G#_aug_5_51_Synth_Strings_2.wav,44100,5,8,G#,51,Synth Strings 2,1,Ensemble Timbres,G#_aug_5_51_Synth_Strings_2,17,valid
aug,"G#_aug_5_52_Choir_""Aah"".wav",44100,5,8,G#,52,"Choir ""Aah""",1,Ensemble Timbres,"G#_aug_5_52_Choir_""Aah""",1,train
aug,"G#_aug_5_53_Choir_""Ooh"".wav",44100,5,8,G#,53,"Choir ""Ooh""",1,Ensemble Timbres,"G#_aug_5_53_Choir_""Ooh""",12,train
aug,G#_aug_5_54_Synth_Voice.wav,44100,5,8,G#,54,Synth Voice,1,Ensemble Timbres,G#_aug_5_54_Synth_Voice,20,test
aug,G#_aug_5_56_Trumpet.wav,44100,5,8,G#,56,Trumpet,1,Brass Timbres,G#_aug_5_56_Trumpet,5,train
aug,G#_aug_5_57_Trombone.wav,44100,5,8,G#,57,Trombone,1,Brass Timbres,G#_aug_5_57_Trombone,20,test
aug,G#_aug_5_58_Tuba.wav,44100,5,8,G#,58,Tuba,1,Brass Timbres,G#_aug_5_58_Tuba,12,train
aug,G#_aug_5_59_Muted_Trumpet.wav,44100,5,8,G#,59,Muted Trumpet,1,Brass Timbres,G#_aug_5_59_Muted_Trumpet,7,train
aug,G#_aug_5_60_French_Horn.wav,44100,5,8,G#,60,French Horn,1,Brass Timbres,G#_aug_5_60_French_Horn,12,train
aug,G#_aug_5_61_Brass_Section.wav,44100,5,8,G#,61,Brass Section,1,Brass Timbres,G#_aug_5_61_Brass_Section,8,train
aug,G#_aug_5_62_Synth_Brass_1.wav,44100,5,8,G#,62,Synth Brass 1,1,Brass Timbres,G#_aug_5_62_Synth_Brass_1,18,test
aug,G#_aug_5_63_Synth_Brass_2.wav,44100,5,8,G#,63,Synth Brass 2,1,Brass Timbres,G#_aug_5_63_Synth_Brass_2,12,train
aug,G#_aug_5_64_Soprano_Sax.wav,44100,5,8,G#,64,Soprano Sax,1,Reed Timbres,G#_aug_5_64_Soprano_Sax,13,train
aug,G#_aug_5_65_Alto_Sax.wav,44100,5,8,G#,65,Alto Sax,1,Reed Timbres,G#_aug_5_65_Alto_Sax,6,train
aug,G#_aug_5_66_Tenor_Sax.wav,44100,5,8,G#,66,Tenor Sax,1,Reed Timbres,G#_aug_5_66_Tenor_Sax,4,train
aug,G#_aug_5_67_Baritone_Sax.wav,44100,5,8,G#,67,Baritone Sax,1,Reed Timbres,G#_aug_5_67_Baritone_Sax,16,valid
aug,G#_aug_5_68_Oboe.wav,44100,5,8,G#,68,Oboe,1,Reed Timbres,G#_aug_5_68_Oboe,15,valid
aug,G#_aug_5_69_English_Horn.wav,44100,5,8,G#,69,English Horn,1,Reed Timbres,G#_aug_5_69_English_Horn,12,train
aug,G#_aug_5_70_Bassoon.wav,44100,5,8,G#,70,Bassoon,1,Reed Timbres,G#_aug_5_70_Bassoon,2,train
aug,G#_aug_5_71_Clarinet.wav,44100,5,8,G#,71,Clarinet,1,Reed Timbres,G#_aug_5_71_Clarinet,2,train
aug,G#_aug_5_72_Piccolo.wav,44100,5,8,G#,72,Piccolo,1,Pipe Timbres,G#_aug_5_72_Piccolo,5,train
aug,G#_aug_5_73_Flute.wav,44100,5,8,G#,73,Flute,1,Pipe Timbres,G#_aug_5_73_Flute,16,valid
aug,G#_aug_5_74_Recorder.wav,44100,5,8,G#,74,Recorder,1,Pipe Timbres,G#_aug_5_74_Recorder,12,train
aug,G#_aug_5_75_Pan_Flute.wav,44100,5,8,G#,75,Pan Flute,1,Pipe Timbres,G#_aug_5_75_Pan_Flute,11,train
aug,G#_aug_5_76_Bottle_Blow.wav,44100,5,8,G#,76,Bottle Blow,1,Pipe Timbres,G#_aug_5_76_Bottle_Blow,9,train
aug,G#_aug_5_79_Ocarina.wav,44100,5,8,G#,79,Ocarina,1,Pipe Timbres,G#_aug_5_79_Ocarina,16,valid
aug,G#_aug_5_80_Square_Wave_Lead.wav,44100,5,8,G#,80,Square Wave Lead,1,Synth Lead,G#_aug_5_80_Square_Wave_Lead,16,valid
aug,G#_aug_5_81_Sawtooth_Wave_Lead.wav,44100,5,8,G#,81,Sawtooth Wave Lead,1,Synth Lead,G#_aug_5_81_Sawtooth_Wave_Lead,17,valid
aug,G#_aug_5_82_Calliope_Lead.wav,44100,5,8,G#,82,Calliope Lead,1,Synth Lead,G#_aug_5_82_Calliope_Lead,1,train
aug,G#_aug_5_83_Chiff_Lead.wav,44100,5,8,G#,83,Chiff Lead,1,Synth Lead,G#_aug_5_83_Chiff_Lead,17,valid
aug,G#_aug_5_84_Charang_Lead.wav,44100,5,8,G#,84,Charang Lead,1,Synth Lead,G#_aug_5_84_Charang_Lead,3,train
aug,G#_aug_5_85_Voice_Lead.wav,44100,5,8,G#,85,Voice Lead,1,Synth Lead,G#_aug_5_85_Voice_Lead,4,train
aug,G#_aug_5_87_Bass_Lead.wav,44100,5,8,G#,87,Bass Lead,1,Synth Lead,G#_aug_5_87_Bass_Lead,10,train
aug,G#_aug_5_88_New_Age_Pad.wav,44100,5,8,G#,88,New Age Pad,1,Synth Pad,G#_aug_5_88_New_Age_Pad,18,test
aug,G#_aug_5_89_Warm_Pad.wav,44100,5,8,G#,89,Warm Pad,1,Synth Pad,G#_aug_5_89_Warm_Pad,16,valid
aug,G#_aug_5_90_Polysynth_Pad.wav,44100,5,8,G#,90,Polysynth Pad,1,Synth Pad,G#_aug_5_90_Polysynth_Pad,2,train
aug,G#_aug_5_91_Choir_Pad.wav,44100,5,8,G#,91,Choir Pad,1,Synth Pad,G#_aug_5_91_Choir_Pad,16,valid
aug,G#_aug_5_92_Bowed_Pad.wav,44100,5,8,G#,92,Bowed Pad,1,Synth Pad,G#_aug_5_92_Bowed_Pad,2,train
aug,G#_aug_5_93_Metallic_Pad.wav,44100,5,8,G#,93,Metallic Pad,1,Synth Pad,G#_aug_5_93_Metallic_Pad,19,test
aug,G#_aug_5_94_Halo_Pad.wav,44100,5,8,G#,94,Halo Pad,1,Synth Pad,G#_aug_5_94_Halo_Pad,4,train
aug,G#_aug_5_95_Sweep_Pad.wav,44100,5,8,G#,95,Sweep Pad,1,Synth Pad,G#_aug_5_95_Sweep_Pad,9,train
aug,G#_aug_5_104_Sitar.wav,44100,5,8,G#,104,Sitar,1,Ethnic Timbres,G#_aug_5_104_Sitar,13,train
aug,G#_aug_5_105_Banjo.wav,44100,5,8,G#,105,Banjo,1,Ethnic Timbres,G#_aug_5_105_Banjo,8,train
aug,G#_aug_5_106_Shamisen.wav,44100,5,8,G#,106,Shamisen,1,Ethnic Timbres,G#_aug_5_106_Shamisen,19,test
aug,G#_aug_5_107_Koto.wav,44100,5,8,G#,107,Koto,1,Ethnic Timbres,G#_aug_5_107_Koto,19,test
aug,G#_aug_5_108_Kalimba.wav,44100,5,8,G#,108,Kalimba,1,Ethnic Timbres,G#_aug_5_108_Kalimba,20,test
aug,G#_aug_5_109_Bagpipe.wav,44100,5,8,G#,109,Bagpipe,1,Ethnic Timbres,G#_aug_5_109_Bagpipe,5,train
aug,G#_aug_5_110_Fiddle.wav,44100,5,8,G#,110,Fiddle,1,Ethnic Timbres,G#_aug_5_110_Fiddle,12,train
aug,G#_aug_5_111_Shanai.wav,44100,5,8,G#,111,Shanai,1,Ethnic Timbres,G#_aug_5_111_Shanai,1,train
aug,G#_aug_6_0_Acoustic_Grand_Piano.wav,44100,6,8,G#,0,Acoustic Grand Piano,1,Piano Timbres,G#_aug_6_0_Acoustic_Grand_Piano,7,train
aug,G#_aug_6_1_Bright_Acoustic_Piano.wav,44100,6,8,G#,1,Bright Acoustic Piano,1,Piano Timbres,G#_aug_6_1_Bright_Acoustic_Piano,15,valid
aug,G#_aug_6_2_Electric_Grand_Piano.wav,44100,6,8,G#,2,Electric Grand Piano,1,Piano Timbres,G#_aug_6_2_Electric_Grand_Piano,10,train
aug,G#_aug_6_3_Honky-tonk_Piano.wav,44100,6,8,G#,3,Honky-tonk Piano,1,Piano Timbres,G#_aug_6_3_Honky-tonk_Piano,3,train
aug,G#_aug_6_4_Rhodes_Piano.wav,44100,6,8,G#,4,Rhodes Piano,1,Piano Timbres,G#_aug_6_4_Rhodes_Piano,17,valid
aug,G#_aug_6_5_Chorused_Piano.wav,44100,6,8,G#,5,Chorused Piano,1,Piano Timbres,G#_aug_6_5_Chorused_Piano,8,train
aug,G#_aug_6_6_Harpsichord.wav,44100,6,8,G#,6,Harpsichord,1,Piano Timbres,G#_aug_6_6_Harpsichord,12,train
aug,G#_aug_6_7_Clavinet.wav,44100,6,8,G#,7,Clavinet,1,Piano Timbres,G#_aug_6_7_Clavinet,7,train
aug,G#_aug_6_10_Music_Box.wav,44100,6,8,G#,10,Music Box,1,Chromatic Percussion,G#_aug_6_10_Music_Box,11,train
aug,G#_aug_6_11_Vibraphone.wav,44100,6,8,G#,11,Vibraphone,1,Chromatic Percussion,G#_aug_6_11_Vibraphone,16,valid
aug,G#_aug_6_12_Marimba.wav,44100,6,8,G#,12,Marimba,1,Chromatic Percussion,G#_aug_6_12_Marimba,20,test
aug,G#_aug_6_13_Xylophone.wav,44100,6,8,G#,13,Xylophone,1,Chromatic Percussion,G#_aug_6_13_Xylophone,17,valid
aug,G#_aug_6_15_Dulcimer.wav,44100,6,8,G#,15,Dulcimer,1,Chromatic Percussion,G#_aug_6_15_Dulcimer,4,train
aug,G#_aug_6_16_Hammond_Organ.wav,44100,6,8,G#,16,Hammond Organ,1,Organ Timbres,G#_aug_6_16_Hammond_Organ,19,test
aug,G#_aug_6_17_Percussive_Organ.wav,44100,6,8,G#,17,Percussive Organ,1,Organ Timbres,G#_aug_6_17_Percussive_Organ,4,train
aug,G#_aug_6_18_Rock_Organ.wav,44100,6,8,G#,18,Rock Organ,1,Organ Timbres,G#_aug_6_18_Rock_Organ,14,train
aug,G#_aug_6_19_Church_Organ.wav,44100,6,8,G#,19,Church Organ,1,Organ Timbres,G#_aug_6_19_Church_Organ,2,train
aug,G#_aug_6_20_Reed_Organ.wav,44100,6,8,G#,20,Reed Organ,1,Organ Timbres,G#_aug_6_20_Reed_Organ,6,train
aug,G#_aug_6_24_Acoustic_Nylon_Guitar.wav,44100,6,8,G#,24,Acoustic Nylon Guitar,1,Guitar Timbres,G#_aug_6_24_Acoustic_Nylon_Guitar,5,train
aug,G#_aug_6_25_Acoustic_Steel_Guitar.wav,44100,6,8,G#,25,Acoustic Steel Guitar,1,Guitar Timbres,G#_aug_6_25_Acoustic_Steel_Guitar,5,train
aug,G#_aug_6_26_Electric_Jazz_Guitar.wav,44100,6,8,G#,26,Electric Jazz Guitar,1,Guitar Timbres,G#_aug_6_26_Electric_Jazz_Guitar,6,train
aug,G#_aug_6_27_Electric_Clean_Guitar.wav,44100,6,8,G#,27,Electric Clean Guitar,1,Guitar Timbres,G#_aug_6_27_Electric_Clean_Guitar,10,train
aug,G#_aug_6_28_Electric_Muted_Guitar.wav,44100,6,8,G#,28,Electric Muted Guitar,1,Guitar Timbres,G#_aug_6_28_Electric_Muted_Guitar,5,train
aug,G#_aug_6_29_Overdriven_Guitar.wav,44100,6,8,G#,29,Overdriven Guitar,1,Guitar Timbres,G#_aug_6_29_Overdriven_Guitar,19,test
aug,G#_aug_6_30_Distortion_Guitar.wav,44100,6,8,G#,30,Distortion Guitar,1,Guitar Timbres,G#_aug_6_30_Distortion_Guitar,8,train
aug,G#_aug_6_32_Acoustic_Bass.wav,44100,6,8,G#,32,Acoustic Bass,1,Bass Timbres,G#_aug_6_32_Acoustic_Bass,17,valid
aug,G#_aug_6_33_Fingered_Electric_Bass.wav,44100,6,8,G#,33,Fingered Electric Bass,1,Bass Timbres,G#_aug_6_33_Fingered_Electric_Bass,10,train
aug,G#_aug_6_34_Plucked_Electric_Bass.wav,44100,6,8,G#,34,Plucked Electric Bass,1,Bass Timbres,G#_aug_6_34_Plucked_Electric_Bass,4,train
aug,G#_aug_6_35_Fretless_Bass.wav,44100,6,8,G#,35,Fretless Bass,1,Bass Timbres,G#_aug_6_35_Fretless_Bass,2,train
aug,G#_aug_6_36_Slap_Bass_1.wav,44100,6,8,G#,36,Slap Bass 1,1,Bass Timbres,G#_aug_6_36_Slap_Bass_1,1,train
aug,G#_aug_6_37_Slap_Bass_2.wav,44100,6,8,G#,37,Slap Bass 2,1,Bass Timbres,G#_aug_6_37_Slap_Bass_2,7,train
aug,G#_aug_6_38_Synth_Bass_1.wav,44100,6,8,G#,38,Synth Bass 1,1,Bass Timbres,G#_aug_6_38_Synth_Bass_1,9,train
aug,G#_aug_6_39_Synth_Bass_2.wav,44100,6,8,G#,39,Synth Bass 2,1,Bass Timbres,G#_aug_6_39_Synth_Bass_2,10,train
aug,G#_aug_6_40_Violin.wav,44100,6,8,G#,40,Violin,1,String Timbres,G#_aug_6_40_Violin,8,train
aug,G#_aug_6_41_Viola.wav,44100,6,8,G#,41,Viola,1,String Timbres,G#_aug_6_41_Viola,16,valid
aug,G#_aug_6_42_Cello.wav,44100,6,8,G#,42,Cello,1,String Timbres,G#_aug_6_42_Cello,6,train
aug,G#_aug_6_43_Contrabass.wav,44100,6,8,G#,43,Contrabass,1,String Timbres,G#_aug_6_43_Contrabass,10,train
aug,G#_aug_6_44_Tremolo_Strings.wav,44100,6,8,G#,44,Tremolo Strings,1,String Timbres,G#_aug_6_44_Tremolo_Strings,19,test
aug,G#_aug_6_45_Pizzicato_Strings.wav,44100,6,8,G#,45,Pizzicato Strings,1,String Timbres,G#_aug_6_45_Pizzicato_Strings,2,train
aug,G#_aug_6_46_Orchestral_Harp.wav,44100,6,8,G#,46,Orchestral Harp,1,String Timbres,G#_aug_6_46_Orchestral_Harp,3,train
aug,G#_aug_6_48_String_Ensemble_1.wav,44100,6,8,G#,48,String Ensemble 1,1,Ensemble Timbres,G#_aug_6_48_String_Ensemble_1,10,train
aug,G#_aug_6_49_String_Ensemble_2.wav,44100,6,8,G#,49,String Ensemble 2,1,Ensemble Timbres,G#_aug_6_49_String_Ensemble_2,15,valid
aug,G#_aug_6_50_Synth_Strings_1.wav,44100,6,8,G#,50,Synth Strings 1,1,Ensemble Timbres,G#_aug_6_50_Synth_Strings_1,9,train
aug,G#_aug_6_51_Synth_Strings_2.wav,44100,6,8,G#,51,Synth Strings 2,1,Ensemble Timbres,G#_aug_6_51_Synth_Strings_2,10,train
aug,"G#_aug_6_52_Choir_""Aah"".wav",44100,6,8,G#,52,"Choir ""Aah""",1,Ensemble Timbres,"G#_aug_6_52_Choir_""Aah""",10,train
aug,"G#_aug_6_53_Choir_""Ooh"".wav",44100,6,8,G#,53,"Choir ""Ooh""",1,Ensemble Timbres,"G#_aug_6_53_Choir_""Ooh""",14,train
aug,G#_aug_6_54_Synth_Voice.wav,44100,6,8,G#,54,Synth Voice,1,Ensemble Timbres,G#_aug_6_54_Synth_Voice,2,train
aug,G#_aug_6_56_Trumpet.wav,44100,6,8,G#,56,Trumpet,1,Brass Timbres,G#_aug_6_56_Trumpet,3,train
aug,G#_aug_6_57_Trombone.wav,44100,6,8,G#,57,Trombone,1,Brass Timbres,G#_aug_6_57_Trombone,15,valid
aug,G#_aug_6_58_Tuba.wav,44100,6,8,G#,58,Tuba,1,Brass Timbres,G#_aug_6_58_Tuba,1,train
aug,G#_aug_6_59_Muted_Trumpet.wav,44100,6,8,G#,59,Muted Trumpet,1,Brass Timbres,G#_aug_6_59_Muted_Trumpet,20,test
aug,G#_aug_6_60_French_Horn.wav,44100,6,8,G#,60,French Horn,1,Brass Timbres,G#_aug_6_60_French_Horn,8,train
aug,G#_aug_6_61_Brass_Section.wav,44100,6,8,G#,61,Brass Section,1,Brass Timbres,G#_aug_6_61_Brass_Section,15,valid
aug,G#_aug_6_62_Synth_Brass_1.wav,44100,6,8,G#,62,Synth Brass 1,1,Brass Timbres,G#_aug_6_62_Synth_Brass_1,15,valid
aug,G#_aug_6_63_Synth_Brass_2.wav,44100,6,8,G#,63,Synth Brass 2,1,Brass Timbres,G#_aug_6_63_Synth_Brass_2,9,train
aug,G#_aug_6_64_Soprano_Sax.wav,44100,6,8,G#,64,Soprano Sax,1,Reed Timbres,G#_aug_6_64_Soprano_Sax,14,train
aug,G#_aug_6_65_Alto_Sax.wav,44100,6,8,G#,65,Alto Sax,1,Reed Timbres,G#_aug_6_65_Alto_Sax,5,train
aug,G#_aug_6_66_Tenor_Sax.wav,44100,6,8,G#,66,Tenor Sax,1,Reed Timbres,G#_aug_6_66_Tenor_Sax,1,train
aug,G#_aug_6_67_Baritone_Sax.wav,44100,6,8,G#,67,Baritone Sax,1,Reed Timbres,G#_aug_6_67_Baritone_Sax,15,valid
aug,G#_aug_6_68_Oboe.wav,44100,6,8,G#,68,Oboe,1,Reed Timbres,G#_aug_6_68_Oboe,13,train
aug,G#_aug_6_69_English_Horn.wav,44100,6,8,G#,69,English Horn,1,Reed Timbres,G#_aug_6_69_English_Horn,8,train
aug,G#_aug_6_70_Bassoon.wav,44100,6,8,G#,70,Bassoon,1,Reed Timbres,G#_aug_6_70_Bassoon,19,test
aug,G#_aug_6_71_Clarinet.wav,44100,6,8,G#,71,Clarinet,1,Reed Timbres,G#_aug_6_71_Clarinet,6,train
aug,G#_aug_6_72_Piccolo.wav,44100,6,8,G#,72,Piccolo,1,Pipe Timbres,G#_aug_6_72_Piccolo,8,train
aug,G#_aug_6_73_Flute.wav,44100,6,8,G#,73,Flute,1,Pipe Timbres,G#_aug_6_73_Flute,2,train
aug,G#_aug_6_74_Recorder.wav,44100,6,8,G#,74,Recorder,1,Pipe Timbres,G#_aug_6_74_Recorder,5,train
aug,G#_aug_6_75_Pan_Flute.wav,44100,6,8,G#,75,Pan Flute,1,Pipe Timbres,G#_aug_6_75_Pan_Flute,7,train
aug,G#_aug_6_76_Bottle_Blow.wav,44100,6,8,G#,76,Bottle Blow,1,Pipe Timbres,G#_aug_6_76_Bottle_Blow,13,train
aug,G#_aug_6_79_Ocarina.wav,44100,6,8,G#,79,Ocarina,1,Pipe Timbres,G#_aug_6_79_Ocarina,5,train
aug,G#_aug_6_80_Square_Wave_Lead.wav,44100,6,8,G#,80,Square Wave Lead,1,Synth Lead,G#_aug_6_80_Square_Wave_Lead,15,valid
aug,G#_aug_6_81_Sawtooth_Wave_Lead.wav,44100,6,8,G#,81,Sawtooth Wave Lead,1,Synth Lead,G#_aug_6_81_Sawtooth_Wave_Lead,8,train
aug,G#_aug_6_82_Calliope_Lead.wav,44100,6,8,G#,82,Calliope Lead,1,Synth Lead,G#_aug_6_82_Calliope_Lead,2,train
aug,G#_aug_6_83_Chiff_Lead.wav,44100,6,8,G#,83,Chiff Lead,1,Synth Lead,G#_aug_6_83_Chiff_Lead,7,train
aug,G#_aug_6_84_Charang_Lead.wav,44100,6,8,G#,84,Charang Lead,1,Synth Lead,G#_aug_6_84_Charang_Lead,20,test
aug,G#_aug_6_85_Voice_Lead.wav,44100,6,8,G#,85,Voice Lead,1,Synth Lead,G#_aug_6_85_Voice_Lead,14,train
aug,G#_aug_6_87_Bass_Lead.wav,44100,6,8,G#,87,Bass Lead,1,Synth Lead,G#_aug_6_87_Bass_Lead,16,valid
aug,G#_aug_6_88_New_Age_Pad.wav,44100,6,8,G#,88,New Age Pad,1,Synth Pad,G#_aug_6_88_New_Age_Pad,12,train
aug,G#_aug_6_89_Warm_Pad.wav,44100,6,8,G#,89,Warm Pad,1,Synth Pad,G#_aug_6_89_Warm_Pad,4,train
aug,G#_aug_6_90_Polysynth_Pad.wav,44100,6,8,G#,90,Polysynth Pad,1,Synth Pad,G#_aug_6_90_Polysynth_Pad,5,train
aug,G#_aug_6_91_Choir_Pad.wav,44100,6,8,G#,91,Choir Pad,1,Synth Pad,G#_aug_6_91_Choir_Pad,15,valid
aug,G#_aug_6_92_Bowed_Pad.wav,44100,6,8,G#,92,Bowed Pad,1,Synth Pad,G#_aug_6_92_Bowed_Pad,16,valid
aug,G#_aug_6_93_Metallic_Pad.wav,44100,6,8,G#,93,Metallic Pad,1,Synth Pad,G#_aug_6_93_Metallic_Pad,4,train
aug,G#_aug_6_94_Halo_Pad.wav,44100,6,8,G#,94,Halo Pad,1,Synth Pad,G#_aug_6_94_Halo_Pad,7,train
aug,G#_aug_6_95_Sweep_Pad.wav,44100,6,8,G#,95,Sweep Pad,1,Synth Pad,G#_aug_6_95_Sweep_Pad,10,train
aug,G#_aug_6_104_Sitar.wav,44100,6,8,G#,104,Sitar,1,Ethnic Timbres,G#_aug_6_104_Sitar,9,train
aug,G#_aug_6_105_Banjo.wav,44100,6,8,G#,105,Banjo,1,Ethnic Timbres,G#_aug_6_105_Banjo,5,train
aug,G#_aug_6_106_Shamisen.wav,44100,6,8,G#,106,Shamisen,1,Ethnic Timbres,G#_aug_6_106_Shamisen,4,train
aug,G#_aug_6_107_Koto.wav,44100,6,8,G#,107,Koto,1,Ethnic Timbres,G#_aug_6_107_Koto,2,train
aug,G#_aug_6_108_Kalimba.wav,44100,6,8,G#,108,Kalimba,1,Ethnic Timbres,G#_aug_6_108_Kalimba,11,train
aug,G#_aug_6_109_Bagpipe.wav,44100,6,8,G#,109,Bagpipe,1,Ethnic Timbres,G#_aug_6_109_Bagpipe,11,train
aug,G#_aug_6_110_Fiddle.wav,44100,6,8,G#,110,Fiddle,1,Ethnic Timbres,G#_aug_6_110_Fiddle,20,test
aug,G#_aug_6_111_Shanai.wav,44100,6,8,G#,111,Shanai,1,Ethnic Timbres,G#_aug_6_111_Shanai,9,train
aug,G#_aug_64_0_Acoustic_Grand_Piano.wav,44100,64,8,G#,0,Acoustic Grand Piano,1,Piano Timbres,G#_aug_64_0_Acoustic_Grand_Piano,5,train
aug,G#_aug_64_1_Bright_Acoustic_Piano.wav,44100,64,8,G#,1,Bright Acoustic Piano,1,Piano Timbres,G#_aug_64_1_Bright_Acoustic_Piano,17,valid
aug,G#_aug_64_2_Electric_Grand_Piano.wav,44100,64,8,G#,2,Electric Grand Piano,1,Piano Timbres,G#_aug_64_2_Electric_Grand_Piano,10,train
aug,G#_aug_64_3_Honky-tonk_Piano.wav,44100,64,8,G#,3,Honky-tonk Piano,1,Piano Timbres,G#_aug_64_3_Honky-tonk_Piano,1,train
aug,G#_aug_64_4_Rhodes_Piano.wav,44100,64,8,G#,4,Rhodes Piano,1,Piano Timbres,G#_aug_64_4_Rhodes_Piano,4,train
aug,G#_aug_64_5_Chorused_Piano.wav,44100,64,8,G#,5,Chorused Piano,1,Piano Timbres,G#_aug_64_5_Chorused_Piano,14,train
aug,G#_aug_64_6_Harpsichord.wav,44100,64,8,G#,6,Harpsichord,1,Piano Timbres,G#_aug_64_6_Harpsichord,13,train
aug,G#_aug_64_7_Clavinet.wav,44100,64,8,G#,7,Clavinet,1,Piano Timbres,G#_aug_64_7_Clavinet,7,train
aug,G#_aug_64_10_Music_Box.wav,44100,64,8,G#,10,Music Box,1,Chromatic Percussion,G#_aug_64_10_Music_Box,12,train
aug,G#_aug_64_11_Vibraphone.wav,44100,64,8,G#,11,Vibraphone,1,Chromatic Percussion,G#_aug_64_11_Vibraphone,11,train
aug,G#_aug_64_12_Marimba.wav,44100,64,8,G#,12,Marimba,1,Chromatic Percussion,G#_aug_64_12_Marimba,11,train
aug,G#_aug_64_13_Xylophone.wav,44100,64,8,G#,13,Xylophone,1,Chromatic Percussion,G#_aug_64_13_Xylophone,11,train
aug,G#_aug_64_15_Dulcimer.wav,44100,64,8,G#,15,Dulcimer,1,Chromatic Percussion,G#_aug_64_15_Dulcimer,11,train
aug,G#_aug_64_16_Hammond_Organ.wav,44100,64,8,G#,16,Hammond Organ,1,Organ Timbres,G#_aug_64_16_Hammond_Organ,19,test
aug,G#_aug_64_17_Percussive_Organ.wav,44100,64,8,G#,17,Percussive Organ,1,Organ Timbres,G#_aug_64_17_Percussive_Organ,6,train
aug,G#_aug_64_18_Rock_Organ.wav,44100,64,8,G#,18,Rock Organ,1,Organ Timbres,G#_aug_64_18_Rock_Organ,8,train
aug,G#_aug_64_19_Church_Organ.wav,44100,64,8,G#,19,Church Organ,1,Organ Timbres,G#_aug_64_19_Church_Organ,13,train
aug,G#_aug_64_20_Reed_Organ.wav,44100,64,8,G#,20,Reed Organ,1,Organ Timbres,G#_aug_64_20_Reed_Organ,20,test
aug,G#_aug_64_24_Acoustic_Nylon_Guitar.wav,44100,64,8,G#,24,Acoustic Nylon Guitar,1,Guitar Timbres,G#_aug_64_24_Acoustic_Nylon_Guitar,13,train
aug,G#_aug_64_25_Acoustic_Steel_Guitar.wav,44100,64,8,G#,25,Acoustic Steel Guitar,1,Guitar Timbres,G#_aug_64_25_Acoustic_Steel_Guitar,14,train
